OG0006999	g13336.t1	wa7733.asm1v1.ann1.run1_003621_1
OG0007000	g13337.t1	wa7733.asm1v1.ann1.run1_003610_1
OG0007001	g13338.t1	wa7733.asm1v1.ann1.run1_003611_1
OG0007002	g13339.t1	wa7733.asm1v1.ann1.run1_003612_1
OG0007003	g13341.t1	wa7733.asm1v1.ann1.run1_003613_1
OG0007004	g13342.t1	wa7733.asm1v1.ann1.run1_003614_1
OG0007005	g13346.t1	wa7733.asm1v1.ann1.run1_003604_1
OG0007006	g13347.t1	wa7733.asm1v1.ann1.run1_003603_1
OG0007007	g13351.t1	wa7733.asm1v1.ann1.run1_003623_1
OG0007008	g13352.t1	wa7733.asm1v1.ann1.run1_003624_1
OG0007009	g13353.t1	wa7733.asm1v1.ann1.run1_003625_1
OG0007010	g13354.t1	wa7733.asm1v1.ann1.run1_003626_1
OG0007011	g13357.t1	wa7733.asm1v1.ann1.run1_003627_1
OG0007012	g13361.t1	wa7733.asm1v1.ann1.run1_003632_1
OG0007013	g13362.t1	wa7733.asm1v1.ann1.run1_003634_1, wa7733.asm1v1.ann1.run1_003633_1
OG0007014	g13365.t1	wa7733.asm1v1.ann1.run1_003639_1
OG0007015	g13366.t1	wa7733.asm1v1.ann1.run1_003640_1
OG0007016	g13371.t1	wa7733.asm1v1.ann1.run1_014934_1
OG0007017	g13373.t1	wa7733.asm1v1.ann1.run1_013520_1
OG0007018	g13383.t1	wa7733.asm1v1.ann1.run1_003642_1
OG0007019	g13384.t1	wa7733.asm1v1.ann1.run1_003643_1
OG0007020	g13385.t1	wa7733.asm1v1.ann1.run1_003644_1
OG0007021	g13387.t1	wa7733.asm1v1.ann1.run1_013518_1
OG0007022	g13388.t1	wa7733.asm1v1.ann1.run1_013519_1
OG0007023	g13389.t1	wa7733.asm1v1.ann1.run1_009319_1
OG0007024	g13390.t1	wa7733.asm1v1.ann1.run1_009320_1
OG0007025	g13391.t1	wa7733.asm1v1.ann1.run1_009321_1
OG0007026	g13394.t1	wa7733.asm1v1.ann1.run1_009316_1
OG0007027	g13395.t1	wa7733.asm1v1.ann1.run1_009314_1
OG0007028	g13398.t1	wa7733.asm1v1.ann1.run1_013172_1
OG0007029	g13401.t1	wa7733.asm1v1.ann1.run1_008474_1
OG0007030	g13408.t1	wa7733.asm1v1.ann1.run1_008477_1
OG0007031	g13410.t1	wa7733.asm1v1.ann1.run1_003030_1
OG0007032	g13416.t1	wa7733.asm1v1.ann1.run1_008496_1
OG0007033	g13417.t1	wa7733.asm1v1.ann1.run1_008495_1
OG0007034	g13419.t1	wa7733.asm1v1.ann1.run1_008494_1
OG0007035	g13421.t1	wa7733.asm1v1.ann1.run1_008492_1
OG0007036	g13423.t1	wa7733.asm1v1.ann1.run1_008490_1
OG0007037	g13426.t1	wa7733.asm1v1.ann1.run1_008501_1
OG0007038	g13429.t1	wa7733.asm1v1.ann1.run1_008509_1
OG0007039	g13431.t1	wa7733.asm1v1.ann1.run1_008505_1
OG0007040	g13438.t1	wa7733.asm1v1.ann1.run1_012472_1
OG0007041	g13442.t1	wa7733.asm1v1.ann1.run1_012233_1
OG0007042	g13444.t1	wa7733.asm1v1.ann1.run1_012234_1
OG0007043	g13449.t1	wa7733.asm1v1.ann1.run1_012236_1
OG0007044	g13451.t1	wa7733.asm1v1.ann1.run1_012237_1
OG0007045	g13455.t1	wa7733.asm1v1.ann1.run1_010709_1
OG0007046	g13457.t1	wa7733.asm1v1.ann1.run1_010712_1
OG0007048	g13472.t1, g16612.t1	wa7733.asm1v1.ann1.run1_004527_1
OG0007049	g13475.t1	wa7733.asm1v1.ann1.run1_010721_1
OG0007050	g13479.t1	wa7733.asm1v1.ann1.run1_008713_1
OG0007052	g13482.t1	wa7733.asm1v1.ann1.run1_013111_1
OG0007054	g13490.t1	wa7733.asm1v1.ann1.run1_013110_1
OG0007055	g13494.t1	wa7733.asm1v1.ann1.run1_013109_1
OG0007056	g13498.t1	wa7733.asm1v1.ann1.run1_013112_1
OG0007057	g13499.t1	wa7733.asm1v1.ann1.run1_013113_1
OG0007058	g13505.t1	wa7733.asm1v1.ann1.run1_014052_1
OG0007059	g13506.t1	wa7733.asm1v1.ann1.run1_014173_1
OG0007060	g13507.t1	wa7733.asm1v1.ann1.run1_013694_1
OG0007061	g13509.t1	wa7733.asm1v1.ann1.run1_014896_1
OG0007062	g13510.t1	wa7733.asm1v1.ann1.run1_014895_1
OG0007063	g13511.t1	wa7733.asm1v1.ann1.run1_008714_1
OG0007064	g13521.t1	wa7733.asm1v1.ann1.run1_008726_1
OG0007065	g13522.t1	wa7733.asm1v1.ann1.run1_008727_1
OG0007066	g13523.t1	wa7733.asm1v1.ann1.run1_008711_1
OG0007067	g13525.t1	wa7733.asm1v1.ann1.run1_008710_1
OG0007068	g13526.t1	wa7733.asm1v1.ann1.run1_008708_1
OG0007069	g13527.t1	wa7733.asm1v1.ann1.run1_008707_1
OG0007070	g13533.t1	wa7733.asm1v1.ann1.run1_008704_1
OG0007071	g13539.t1	wa7733.asm1v1.ann1.run1_013590_1
OG0007072	g13542.t1	wa7733.asm1v1.ann1.run1_008760_1
OG0007073	g13549.t1	wa7733.asm1v1.ann1.run1_008757_1
OG0007074	g13551.t1	wa7733.asm1v1.ann1.run1_008756_1
OG0007075	g13555.t1	wa7733.asm1v1.ann1.run1_012639_1
OG0007076	g13556.t1	wa7733.asm1v1.ann1.run1_012640_1
OG0007077	g13557.t1	wa7733.asm1v1.ann1.run1_014620_1
OG0007078	g13563.t1	wa7733.asm1v1.ann1.run1_008749_1
OG0007079	g13570.t1	wa7733.asm1v1.ann1.run1_008753_1
OG0007080	g13571.t1	wa7733.asm1v1.ann1.run1_008752_1
OG0007081	g13573.t1	wa7733.asm1v1.ann1.run1_012799_1
OG0007082	g13574.t1	wa7733.asm1v1.ann1.run1_012701_1
OG0007083	g13575.t1	wa7733.asm1v1.ann1.run1_004564_1
OG0007084	g13576.t1	wa7733.asm1v1.ann1.run1_004563_1
OG0007085	g13580.t1	wa7733.asm1v1.ann1.run1_007086_1
OG0007086	g13584.t1	wa7733.asm1v1.ann1.run1_013724_1
OG0007087	g13586.t1	wa7733.asm1v1.ann1.run1_013723_1
OG0007088	g13590.t1	wa7733.asm1v1.ann1.run1_004560_1
OG0007089	g13592.t1	wa7733.asm1v1.ann1.run1_012634_1
OG0007090	g13598.t1	wa7733.asm1v1.ann1.run1_008754_1
OG0007092	g13609.t1	wa7733.asm1v1.ann1.run1_013804_1
OG0007093	g13610.t1	wa7733.asm1v1.ann1.run1_006196_1
OG0007094	g13642.t1	wa7733.asm1v1.ann1.run1_005599_1
OG0007095	g13643.t1	wa7733.asm1v1.ann1.run1_005597_1
OG0007096	g13645.t1	wa7733.asm1v1.ann1.run1_005596_1
OG0007097	g13654.t1	wa7733.asm1v1.ann1.run1_010291_1
OG0007098	g13655.t1	wa7733.asm1v1.ann1.run1_005585_1
OG0007099	g13658.t1	wa7733.asm1v1.ann1.run1_005554_1
OG0007100	g13659.t1	wa7733.asm1v1.ann1.run1_005555_1
OG0007101	g13661.t1	wa7733.asm1v1.ann1.run1_005565_1
OG0007102	g13663.t1	wa7733.asm1v1.ann1.run1_005564_1
OG0007103	g13665.t1	wa7733.asm1v1.ann1.run1_005561_1
OG0007104	g13666.t1	wa7733.asm1v1.ann1.run1_005562_1
OG0007105	g13669.t1	wa7733.asm1v1.ann1.run1_005588_1
OG0007106	g13676.t1	wa7733.asm1v1.ann1.run1_005603_1
OG0007107	g13678.t1	wa7733.asm1v1.ann1.run1_005604_1
OG0007108	g13679.t1	wa7733.asm1v1.ann1.run1_005605_1
OG0007109	g13680.t1	wa7733.asm1v1.ann1.run1_005606_1
OG0007110	g13682.t1	wa7733.asm1v1.ann1.run1_005607_1
OG0007111	g13684.t1	wa7733.asm1v1.ann1.run1_005609_1
OG0007112	g13686.t1	wa7733.asm1v1.ann1.run1_005612_1
OG0007113	g13690.t1	wa7733.asm1v1.ann1.run1_011712_1
OG0007114	g13691.t1	wa7733.asm1v1.ann1.run1_011711_1
OG0007115	g13699.t1	wa7733.asm1v1.ann1.run1_011703_1
OG0007116	g13706.t1	wa7733.asm1v1.ann1.run1_011707_1
OG0007117	g13707.t1	wa7733.asm1v1.ann1.run1_011124_1
OG0007118	g13709.t1	wa7733.asm1v1.ann1.run1_011122_1
OG0007119	g13710.t1	wa7733.asm1v1.ann1.run1_011120_1
OG0007120	g13712.t1	wa7733.asm1v1.ann1.run1_011118_1
OG0007121	g13713.t1	wa7733.asm1v1.ann1.run1_011117_1
OG0007122	g13716.t1	wa7733.asm1v1.ann1.run1_006431_1
OG0007123	g13730.t1	wa7733.asm1v1.ann1.run1_011112_1
OG0007124	g13732.t1	wa7733.asm1v1.ann1.run1_011113_1
OG0007125	g13733.t1	wa7733.asm1v1.ann1.run1_011115_1
OG0007126	g13737.t1	wa7733.asm1v1.ann1.run1_006426_1
OG0007127	g13740.t1	wa7733.asm1v1.ann1.run1_006428_1
OG0007128	g13742.t1	wa7733.asm1v1.ann1.run1_006425_1
OG0007129	g13745.t1	wa7733.asm1v1.ann1.run1_000728_1
OG0007130	g13749.t1	wa7733.asm1v1.ann1.run1_006423_1
OG0007131	g13752.t1	wa7733.asm1v1.ann1.run1_006422_1
OG0007132	g13755.t1	wa7733.asm1v1.ann1.run1_003211_1
OG0007133	g13761.t1	wa7733.asm1v1.ann1.run1_006407_1
OG0007134	g13763.t1	wa7733.asm1v1.ann1.run1_006406_1
OG0007135	g13764.t1	wa7733.asm1v1.ann1.run1_006405_1
OG0007136	g13765.t1	wa7733.asm1v1.ann1.run1_012646_1
OG0007137	g13770.t1	wa7733.asm1v1.ann1.run1_006413_1
OG0007138	g13771.t1	wa7733.asm1v1.ann1.run1_006414_1
OG0007139	g13772.t1	wa7733.asm1v1.ann1.run1_006415_1
OG0007140	g13773.t1	wa7733.asm1v1.ann1.run1_006417_1
OG0007141	g13781.t1	wa7733.asm1v1.ann1.run1_013203_1
OG0007142	g13782.t1	wa7733.asm1v1.ann1.run1_013201_1
OG0007143	g13787.t1	wa7733.asm1v1.ann1.run1_014238_1
OG0007144	g13791.t1	wa7733.asm1v1.ann1.run1_014092_1
OG0007145	g13792.t1	wa7733.asm1v1.ann1.run1_014239_1
OG0007146	g13800.t1	wa7733.asm1v1.ann1.run1_009374_1
OG0007147	g13801.t1	wa7733.asm1v1.ann1.run1_009373_1
OG0007148	g13803.t1	wa7733.asm1v1.ann1.run1_009371_1
OG0007149	g13805.t1	wa7733.asm1v1.ann1.run1_009367_1
OG0007150	g13806.t1	wa7733.asm1v1.ann1.run1_009366_1
OG0007151	g13813.t1	wa7733.asm1v1.ann1.run1_009378_1
OG0007152	g13814.t1	wa7733.asm1v1.ann1.run1_009377_1
OG0007153	g13815.t1	wa7733.asm1v1.ann1.run1_011200_1
OG0007154	g13819.t1	wa7733.asm1v1.ann1.run1_009381_1
OG0007155	g13822.t1	wa7733.asm1v1.ann1.run1_009384_1
OG0007156	g13824.t1	wa7733.asm1v1.ann1.run1_011195_1
OG0007157	g13825.t1	wa7733.asm1v1.ann1.run1_011196_1
OG0007158	g13827.t1	wa7733.asm1v1.ann1.run1_009376_1
OG0007159	g13828.t1	wa7733.asm1v1.ann1.run1_011201_1
OG0007160	g13830.t1	wa7733.asm1v1.ann1.run1_011203_1
OG0007161	g13831.t1	wa7733.asm1v1.ann1.run1_011205_1
OG0007162	g13832.t1	wa7733.asm1v1.ann1.run1_011206_1
OG0007163	g13842.t1	wa7733.asm1v1.ann1.run1_011363_1
OG0007164	g13843.t1	wa7733.asm1v1.ann1.run1_011362_1
OG0007165	g13844.t1	wa7733.asm1v1.ann1.run1_011360_1, wa7733.asm1v1.ann1.run1_011361_1
OG0007166	g13851.t1	wa7733.asm1v1.ann1.run1_003236_1
OG0007167	g13854.t1	wa7733.asm1v1.ann1.run1_003239_1
OG0007168	g13857.t1	wa7733.asm1v1.ann1.run1_003231_1
OG0007169	g13865.t1	wa7733.asm1v1.ann1.run1_003222_1
OG0007170	g13868.t1	wa7733.asm1v1.ann1.run1_003223_1
OG0007171	g13872.t1	wa7733.asm1v1.ann1.run1_003225_1
OG0007172	g13873.t1	wa7733.asm1v1.ann1.run1_003226_1
OG0007173	g13877.t1	wa7733.asm1v1.ann1.run1_003216_1
OG0007174	g13881.t1	wa7733.asm1v1.ann1.run1_003218_1
OG0007175	g13883.t1	wa7733.asm1v1.ann1.run1_003207_1
OG0007176	g13894.t1	wa7733.asm1v1.ann1.run1_003241_1
OG0007177	g13903.t1	wa7733.asm1v1.ann1.run1_003242_1
OG0007178	g13906.t1	wa7733.asm1v1.ann1.run1_003243_1
OG0007179	g13908.t1	wa7733.asm1v1.ann1.run1_003244_1
OG0007180	g13909.t1	wa7733.asm1v1.ann1.run1_003245_1
OG0007181	g13917.t1	wa7733.asm1v1.ann1.run1_003273_1
OG0007182	g13919.t1	wa7733.asm1v1.ann1.run1_003269_1
OG0007183	g13920.t1	wa7733.asm1v1.ann1.run1_003268_1
OG0007184	g13924.t1	wa7733.asm1v1.ann1.run1_003265_1
OG0007185	g13927.t1	wa7733.asm1v1.ann1.run1_003246_1
OG0007186	g13936.t1	wa7733.asm1v1.ann1.run1_003250_1
OG0007187	g13937.t1, g13938.t1	wa7733.asm1v1.ann1.run1_003251_1
OG0007188	g13939.t1	wa7733.asm1v1.ann1.run1_003259_1
OG0007189	g13940.t1	wa7733.asm1v1.ann1.run1_003258_1
OG0007190	g13944.t1	wa7733.asm1v1.ann1.run1_003253_1
OG0007191	g13946.t1	wa7733.asm1v1.ann1.run1_003260_1
OG0007192	g13947.t1	wa7733.asm1v1.ann1.run1_003261_1
OG0007193	g13948.t1	wa7733.asm1v1.ann1.run1_003262_1
OG0007194	g13951.t1	wa7733.asm1v1.ann1.run1_003263_1
OG0007195	g13952.t1	wa7733.asm1v1.ann1.run1_003264_1
OG0007196	g13953.t1	wa7733.asm1v1.ann1.run1_006349_1
OG0007197	g13954.t1	wa7733.asm1v1.ann1.run1_006350_1
OG0007198	g13962.t1	wa7733.asm1v1.ann1.run1_006353_1
OG0007199	g13963.t1	wa7733.asm1v1.ann1.run1_006355_1
OG0007200	g13964.t1	wa7733.asm1v1.ann1.run1_006354_1
OG0007201	g13966.t1	wa7733.asm1v1.ann1.run1_006347_1
OG0007202	g13976.t1	wa7733.asm1v1.ann1.run1_003279_1
OG0007203	g13984.t1	wa7733.asm1v1.ann1.run1_012477_1
OG0007204	g13985.t1	wa7733.asm1v1.ann1.run1_012478_1
OG0007205	g13987.t1	wa7733.asm1v1.ann1.run1_006344_1
OG0007206	g13990.t1	wa7733.asm1v1.ann1.run1_006343_1
OG0007207	g13991.t1	wa7733.asm1v1.ann1.run1_013889_1
OG0007208	g13993.t1	wa7733.asm1v1.ann1.run1_013888_1
OG0007209	g14002.t1	wa7733.asm1v1.ann1.run1_006357_1
OG0007210	g14006.t1	wa7733.asm1v1.ann1.run1_006367_1
OG0007211	g14007.t1	wa7733.asm1v1.ann1.run1_006368_1
OG0007212	g14009.t1	wa7733.asm1v1.ann1.run1_006370_1
OG0007213	g14014.t1	wa7733.asm1v1.ann1.run1_006364_1
OG0007214	g14015.t1	wa7733.asm1v1.ann1.run1_006363_1
OG0007215	g14017.t1	wa7733.asm1v1.ann1.run1_006361_1
OG0007216	g14020.t1	wa7733.asm1v1.ann1.run1_012874_1
OG0007217	g14022.t1	wa7733.asm1v1.ann1.run1_012873_1
OG0007218	g14025.t1	wa7733.asm1v1.ann1.run1_012872_1
OG0007219	g14032.t1	wa7733.asm1v1.ann1.run1_013035_1
OG0007220	g14035.t1	wa7733.asm1v1.ann1.run1_006403_1
OG0007221	g14039.t1	wa7733.asm1v1.ann1.run1_006402_1
OG0007222	g14040.t1	wa7733.asm1v1.ann1.run1_006401_1
OG0007223	g14041.t1	wa7733.asm1v1.ann1.run1_006400_1
OG0007224	g14042.t1	wa7733.asm1v1.ann1.run1_006399_1
OG0007225	g14045.t1	wa7733.asm1v1.ann1.run1_006398_1
OG0007226	g14048.t1	wa7733.asm1v1.ann1.run1_006396_1
OG0007227	g14053.t1	wa7733.asm1v1.ann1.run1_006393_1
OG0007228	g14056.t1	wa7733.asm1v1.ann1.run1_006391_1
OG0007229	g14061.t1	wa7733.asm1v1.ann1.run1_007387_1
OG0007230	g14066.t1	wa7733.asm1v1.ann1.run1_007395_1
OG0007231	g14067.t1	wa7733.asm1v1.ann1.run1_007392_1
OG0007232	g14068.t1	wa7733.asm1v1.ann1.run1_007391_1
OG0007233	g14069.t1	wa7733.asm1v1.ann1.run1_007396_1
OG0007234	g14072.t1	wa7733.asm1v1.ann1.run1_007397_1
OG0007235	g14075.t1	wa7733.asm1v1.ann1.run1_007398_1
OG0007236	g14078.t1	wa7733.asm1v1.ann1.run1_007403_1
OG0007237	g14080.t1	wa7733.asm1v1.ann1.run1_007399_1
OG0007238	g14081.t1	wa7733.asm1v1.ann1.run1_007400_1
OG0007239	g14083.t1	wa7733.asm1v1.ann1.run1_007401_1
OG0007240	g14086.t1	wa7733.asm1v1.ann1.run1_007405_1
OG0007241	g14094.t1	wa7733.asm1v1.ann1.run1_007414_1
OG0007242	g14096.t1	wa7733.asm1v1.ann1.run1_010451_1
OG0007243	g14099.t1	wa7733.asm1v1.ann1.run1_010450_1
OG0007244	g14100.t1	wa7733.asm1v1.ann1.run1_010449_1
OG0007245	g14101.t1	wa7733.asm1v1.ann1.run1_010447_1
OG0007246	g14104.t1	wa7733.asm1v1.ann1.run1_010446_1
OG0007247	g14105.t1, g14108.t1	wa7733.asm1v1.ann1.run1_010445_1
OG0007248	g14112.t1	wa7733.asm1v1.ann1.run1_010441_1
OG0007249	g14113.t1	wa7733.asm1v1.ann1.run1_010442_1
OG0007250	g14116.t1	wa7733.asm1v1.ann1.run1_010437_1
OG0007251	g14118.t1	wa7733.asm1v1.ann1.run1_010436_1
OG0007252	g14120.t1	wa7733.asm1v1.ann1.run1_010434_1
OG0007253	g14121.t1	wa7733.asm1v1.ann1.run1_010433_1
OG0007254	g14125.t1	wa7733.asm1v1.ann1.run1_013074_1
OG0007255	g14126.t1	wa7733.asm1v1.ann1.run1_013073_1
OG0007256	g14130.t1	wa7733.asm1v1.ann1.run1_008197_1
OG0007257	g14132.t1	wa7733.asm1v1.ann1.run1_008194_1
OG0007258	g14133.t1	wa7733.asm1v1.ann1.run1_008193_1
OG0007259	g14135.t1	wa7733.asm1v1.ann1.run1_008190_1
OG0007260	g14140.t1	wa7733.asm1v1.ann1.run1_008185_1
OG0007261	g14141.t1	wa7733.asm1v1.ann1.run1_008184_1
OG0007262	g14146.t1	wa7733.asm1v1.ann1.run1_008178_1
OG0007263	g14150.t1	wa7733.asm1v1.ann1.run1_008177_1
OG0007264	g14154.t1	wa7733.asm1v1.ann1.run1_008171_1
OG0007265	g14159.t1	wa7733.asm1v1.ann1.run1_010242_1
OG0007266	g14161.t1	wa7733.asm1v1.ann1.run1_008170_1
OG0007267	g14179.t1	wa7733.asm1v1.ann1.run1_008167_1
OG0007268	g14181.t1	wa7733.asm1v1.ann1.run1_008165_1
OG0007269	g14189.t1	wa7733.asm1v1.ann1.run1_010431_1
OG0007270	g14192.t1	wa7733.asm1v1.ann1.run1_012402_1
OG0007271	g14194.t1	wa7733.asm1v1.ann1.run1_012400_1
OG0007272	g14195.t1	wa7733.asm1v1.ann1.run1_012396_1
OG0007273	g14196.t1	wa7733.asm1v1.ann1.run1_012319_1
OG0007274	g14197.t1	wa7733.asm1v1.ann1.run1_012320_1
OG0007275	g14203.t1	wa7733.asm1v1.ann1.run1_012326_1
OG0007276	g14208.t1	wa7733.asm1v1.ann1.run1_010733_1
OG0007277	g14212.t1	wa7733.asm1v1.ann1.run1_002510_1
OG0007278	g14214.t1	wa7733.asm1v1.ann1.run1_002509_1
OG0007279	g14217.t1	wa7733.asm1v1.ann1.run1_002508_1
OG0007280	g14222.t1	wa7733.asm1v1.ann1.run1_002506_1
OG0007281	g14223.t1	wa7733.asm1v1.ann1.run1_010725_1
OG0007282	g14226.t1	wa7733.asm1v1.ann1.run1_010731_1
OG0007283	g14233.t1	wa7733.asm1v1.ann1.run1_002513_1
OG0007284	g14238.t1	wa7733.asm1v1.ann1.run1_002530_1
OG0007285	g14242.t1	wa7733.asm1v1.ann1.run1_002532_1
OG0007286	g14243.t1	wa7733.asm1v1.ann1.run1_002526_1
OG0007287	g14244.t1	wa7733.asm1v1.ann1.run1_002515_1
OG0007288	g14247.t1	wa7733.asm1v1.ann1.run1_002538_1
OG0007289	g14250.t1	wa7733.asm1v1.ann1.run1_002536_1
OG0007290	g14256.t1	wa7733.asm1v1.ann1.run1_014114_1, wa7733.asm1v1.ann1.run1_002535_1
OG0007291	g14259.t1	wa7733.asm1v1.ann1.run1_002546_1
OG0007292	g14260.t1	wa7733.asm1v1.ann1.run1_002545_1
OG0007293	g14261.t1	wa7733.asm1v1.ann1.run1_013952_1
OG0007295	g14275.t1	wa7733.asm1v1.ann1.run1_002562_1
OG0007296	g14277.t1	wa7733.asm1v1.ann1.run1_002563_1
OG0007297	g14278.t1	wa7733.asm1v1.ann1.run1_002564_1
OG0007298	g14279.t1	wa7733.asm1v1.ann1.run1_002565_1
OG0007299	g14282.t1	wa7733.asm1v1.ann1.run1_002567_1
OG0007300	g14283.t1	wa7733.asm1v1.ann1.run1_002568_1
OG0007301	g14284.t1	wa7733.asm1v1.ann1.run1_002569_1
OG0007302	g14285.t1	wa7733.asm1v1.ann1.run1_002570_1
OG0007303	g14288.t1	wa7733.asm1v1.ann1.run1_002572_1
OG0007304	g14292.t1	wa7733.asm1v1.ann1.run1_002574_1
OG0007305	g14297.t1	wa7733.asm1v1.ann1.run1_002577_1
OG0007306	g14298.t1	wa7733.asm1v1.ann1.run1_002578_1
OG0007307	g14302.t1	wa7733.asm1v1.ann1.run1_002579_1
OG0007308	g14306.t1	wa7733.asm1v1.ann1.run1_002581_1
OG0007309	g14307.t1	wa7733.asm1v1.ann1.run1_002582_1
OG0007310	g14308.t1	wa7733.asm1v1.ann1.run1_002583_1
OG0007311	g14309.t1	wa7733.asm1v1.ann1.run1_002584_1
OG0007312	g14320.t1	wa7733.asm1v1.ann1.run1_002556_1
OG0007313	g14321.t1	wa7733.asm1v1.ann1.run1_002555_1
OG0007314	g14322.t1	wa7733.asm1v1.ann1.run1_002559_1
OG0007315	g14331.t1	wa7733.asm1v1.ann1.run1_002551_1
OG0007316	g14335.t1	wa7733.asm1v1.ann1.run1_002547_1
OG0007317	g14339.t1	wa7733.asm1v1.ann1.run1_013242_1
OG0007318	g14340.t1	wa7733.asm1v1.ann1.run1_013244_1
OG0007319	g14341.t1	wa7733.asm1v1.ann1.run1_013246_1
OG0007320	g14346.t1	wa7733.asm1v1.ann1.run1_010289_1
OG0007321	g14348.t1	wa7733.asm1v1.ann1.run1_010285_1
OG0007322	g14350.t1	wa7733.asm1v1.ann1.run1_005570_1
OG0007323	g14352.t1	wa7733.asm1v1.ann1.run1_010294_1
OG0007324	g14355.t1	wa7733.asm1v1.ann1.run1_003022_1
OG0007325	g14358.t1	wa7733.asm1v1.ann1.run1_010296_1
OG0007326	g14359.t1	wa7733.asm1v1.ann1.run1_010297_1
OG0007327	g14361.t1	wa7733.asm1v1.ann1.run1_010299_1
OG0007328	g14362.t1	wa7733.asm1v1.ann1.run1_010300_1
OG0007329	g14366.t1	wa7733.asm1v1.ann1.run1_005579_1
OG0007330	g14367.t1	wa7733.asm1v1.ann1.run1_005580_1
OG0007331	g14370.t1	wa7733.asm1v1.ann1.run1_005583_1
OG0007332	g14372.t1	wa7733.asm1v1.ann1.run1_005581_1
OG0007333	g14373.t1	wa7733.asm1v1.ann1.run1_005584_1
OG0007334	g14378.t1	wa7733.asm1v1.ann1.run1_013190_1
OG0007335	g14381.t1	wa7733.asm1v1.ann1.run1_009999_1
OG0007336	g14385.t1	wa7733.asm1v1.ann1.run1_010003_1
OG0007337	g14386.t1	wa7733.asm1v1.ann1.run1_010004_1
OG0007338	g14387.t1	wa7733.asm1v1.ann1.run1_010005_1
OG0007339	g15518.t1, g14388.t1	wa7733.asm1v1.ann1.run1_005816_1
OG0007340	g14391.t1	wa7733.asm1v1.ann1.run1_010012_1
OG0007341	g14392.t1	wa7733.asm1v1.ann1.run1_010013_1
OG0007342	g14393.t1	wa7733.asm1v1.ann1.run1_010014_1
OG0007343	g14394.t1	wa7733.asm1v1.ann1.run1_010011_1
OG0007344	g14397.t1	wa7733.asm1v1.ann1.run1_010010_1
OG0007345	g14398.t1	wa7733.asm1v1.ann1.run1_010009_1
OG0007346	g14402.t1	wa7733.asm1v1.ann1.run1_007928_1
OG0007347	g14409.t1	wa7733.asm1v1.ann1.run1_007929_1
OG0007348	g14410.t1	wa7733.asm1v1.ann1.run1_007927_1
OG0007349	g14413.t1	wa7733.asm1v1.ann1.run1_007925_1
OG0007350	g14414.t1	wa7733.asm1v1.ann1.run1_007923_1
OG0007351	g14418.t1	wa7733.asm1v1.ann1.run1_007918_1
OG0007352	g14419.t1	wa7733.asm1v1.ann1.run1_007917_1
OG0007353	g14424.t1	wa7733.asm1v1.ann1.run1_007916_1
OG0007355	g14436.t1	wa7733.asm1v1.ann1.run1_007913_1
OG0007356	g14441.t1	wa7733.asm1v1.ann1.run1_011530_1
OG0007357	g14460.t1	wa7733.asm1v1.ann1.run1_013085_1
OG0007358	g14462.t1	wa7733.asm1v1.ann1.run1_013909_1
OG0007359	g14463.t1	wa7733.asm1v1.ann1.run1_013910_1
OG0007360	g14465.t1	wa7733.asm1v1.ann1.run1_013084_1
OG0007361	g14470.t1	wa7733.asm1v1.ann1.run1_012303_1
OG0007362	g14471.t1	wa7733.asm1v1.ann1.run1_012302_1
OG0007363	g14473.t1	wa7733.asm1v1.ann1.run1_012304_1
OG0007364	g14475.t1	wa7733.asm1v1.ann1.run1_012305_1
OG0007365	g14476.t1	wa7733.asm1v1.ann1.run1_012306_1
OG0007366	g14493.t1	wa7733.asm1v1.ann1.run1_003946_1
OG0007367	g14510.t1	wa7733.asm1v1.ann1.run1_003991_1
OG0007368	g14521.t1	wa7733.asm1v1.ann1.run1_003957_1
OG0007369	g14522.t1	wa7733.asm1v1.ann1.run1_003959_1
OG0007370	g14523.t1	wa7733.asm1v1.ann1.run1_003961_1
OG0007371	g14525.t1	wa7733.asm1v1.ann1.run1_003962_1
OG0007372	g14528.t1	wa7733.asm1v1.ann1.run1_003965_1
OG0007373	g14529.t1	wa7733.asm1v1.ann1.run1_003956_1
OG0007374	g14537.t1	wa7733.asm1v1.ann1.run1_003982_1
OG0007375	g14538.t1	wa7733.asm1v1.ann1.run1_003981_1
OG0007376	g14540.t1	wa7733.asm1v1.ann1.run1_011393_1
OG0007377	g14541.t1	wa7733.asm1v1.ann1.run1_003980_1
OG0007378	g14546.t1	wa7733.asm1v1.ann1.run1_013368_1
OG0007379	g14548.t1	wa7733.asm1v1.ann1.run1_013372_1
OG0007380	g14549.t1	wa7733.asm1v1.ann1.run1_003992_1
OG0007381	g14550.t1	wa7733.asm1v1.ann1.run1_003975_1
OG0007382	g14553.t1	wa7733.asm1v1.ann1.run1_003976_1
OG0007383	g14554.t1	wa7733.asm1v1.ann1.run1_013370_1
OG0007384	g14557.t1	wa7733.asm1v1.ann1.run1_003995_1
OG0007385	g14559.t1	wa7733.asm1v1.ann1.run1_003997_1
OG0007386	g14561.t1	wa7733.asm1v1.ann1.run1_004000_1
OG0007387	g14563.t1	wa7733.asm1v1.ann1.run1_004002_1
OG0007388	g14566.t1	wa7733.asm1v1.ann1.run1_004004_1
OG0007389	g14570.t1	wa7733.asm1v1.ann1.run1_012897_1
OG0007390	g14572.t1	wa7733.asm1v1.ann1.run1_013175_1
